City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Coquimbo,CL,2023-02-01 03:00:17,-29.9533,-71.3436,64.13,88,0,4.61
295,Sosnovka,RU,2023-02-01 03:02:20,56.255,51.2842,23.67,94,98,9.86
296,Yuci,CN,2023-02-01 03:02:21,37.6803,112.7319,28.15,17,0,17.9
297,Rundu,NA,2023-02-01 03:02:21,-17.9333,19.7667,66.09,94,100,5.32
298,Bundu,IN,2023-02-01 03:02:24,23.1833,85.5833,66.42,48,20,8.99
299,Tarakan,ID,2023-02-01 03:01:07,3.3,117.6333,76.5,94,75,6.91
300,Copiapo,CL,2023-02-01 03:02:29,-27.3667,-70.3333,64.09,67,2,3.2
301,Marzuq,YE,2023-02-01 03:02:32,14.4,46.4667,57.69,43,23,4.9
302,Yicheng,CN,2023-02-01 03:02:33,31.3705,119.8703,53.35,46,0,10.65
303,Fukue,JP,2023-02-01 03:02:34,32.6881,128.8419,61.16,63,75,11.5
304,Kahului,US,2023-02-01 03:00:33,20.8947,-156.47,82.42,73,20,5.01
305,Mayo,US,2023-02-01 03:02:35,38.8876,-76.5119,38.14,88,100,5.75
306,Luganville,VU,2023-02-01 03:02:36,-15.5333,167.1667,84.11,71,91,0.76
307,Hay River,CA,2023-02-01 03:00:46,60.8156,-115.7999,-13.02,77,75,6.91
308,Kota Kinabalu,MY,2023-02-01 03:02:39,5.9749,116.0724,84.18,79,20,3.44
309,Talnakh,RU,2023-02-01 03:02:40,69.4865,88.3972,0.39,96,100,10.22
310,Mehamn,NO,2023-02-01 02:57:53,71.0357,27.8492,33.71,80,75,20.71
311,Bo Phloi,TH,2023-02-01 03:02:41,14.3236,99.5161,83.53,27,51,2.21
312,Camacha,PT,2023-02-01 03:02:41,33.0833,-16.3333,56.62,63,20,14.97
313,Maceio,BR,2023-02-01 03:02:41,-9.6658,-35.7353,74.64,94,75,2.3
314,Mumbwa,ZM,2023-02-01 03:02:42,-14.9783,27.0619,63.77,99,100,5.14
315,Praia Da Vitoria,PT,2023-02-01 03:02:42,38.7333,-27.0667,55.65,82,40,9.15
316,Ahero,KE,2023-02-01 03:02:42,-0.1746,34.9163,64.45,58,31,4.83
317,Batemans Bay,AU,2023-02-01 03:02:43,-35.7167,150.1833,74.1,62,22,10.69
318,Progreso,MX,2023-02-01 03:02:43,21.2833,-89.6667,78.91,78,94,12.73
319,Linhares,BR,2023-02-01 03:01:22,-19.3911,-40.0722,71.24,96,40,1.32
320,Kingaroy,AU,2023-02-01 03:02:44,-26.5333,151.8333,89.65,37,96,10.13
321,Huilong,CN,2023-02-01 03:02:44,31.8111,121.655,50.61,50,13,16.08
322,Maues,BR,2023-02-01 03:02:44,-3.3836,-57.7186,72.46,98,100,1.95
323,Taltal,CL,2023-02-01 03:00:54,-25.4,-70.4833,68.58,83,46,2.08
324,Muswellbrook,AU,2023-02-01 03:02:44,-32.2667,150.9,88.95,34,1,3.87
325,Telimele,GN,2023-02-01 03:02:45,10.9167,-13.3333,66.97,59,2,1.45
326,Upernavik,GL,2023-02-01 03:02:45,72.7868,-56.1549,-3.96,93,100,9.17
327,Lukaya,UG,2023-02-01 03:02:48,-0.1489,31.8748,63.45,80,35,1.05
328,Quchan,IR,2023-02-01 03:02:48,37.106,58.5095,39.29,92,100,11.59
329,Zenzeli,RU,2023-02-01 03:02:48,45.9241,47.0474,27.93,68,35,7.78
330,Arica,CL,2023-02-01 03:02:49,-18.475,-70.3042,72.95,73,0,0.0
331,Whyalla,AU,2023-02-01 03:02:49,-33.0333,137.5833,70.59,54,38,15.7
332,Xichang,CN,2023-02-01 03:02:49,27.8964,102.2634,59.41,45,0,2.08
333,Auki,SB,2023-02-01 03:02:50,-8.7676,160.7034,85.55,67,89,11.3
334,Rudbar,AF,2023-02-01 03:02:50,30.15,62.6,55.96,49,0,20.18
335,Wembley,AU,2023-02-01 03:02:50,-31.9333,115.8,81.19,45,0,21.85
336,Tabory,RU,2023-02-01 03:02:51,58.5198,64.5495,19.92,93,89,7.38
337,Aklavik,CA,2023-02-01 03:02:51,68.2191,-135.0107,-32.26,100,69,4.99
338,Sorong,ID,2023-02-01 03:02:51,-0.8833,131.25,83.52,75,90,9.37
339,Santiago Del Estero,AR,2023-02-01 03:02:51,-27.7951,-64.2615,81.25,50,0,6.24
340,Arzgir,RU,2023-02-01 03:02:53,45.3728,44.2206,34.48,83,96,6.71
341,Christchurch,NZ,2023-02-01 02:59:22,-43.5333,172.6333,70.48,77,75,13.8
342,Zemio,CF,2023-02-01 03:02:53,5.0314,25.1361,70.83,31,9,1.9
343,Along,IN,2023-02-01 03:02:53,28.1667,94.7667,67.33,44,12,0.47
344,Hualmay,PE,2023-02-01 03:02:54,-11.0964,-77.6139,72.16,78,100,7.99
345,Viking,CA,2023-02-01 03:02:54,53.1001,-111.7684,4.86,97,100,2.3
346,Takoradi,GH,2023-02-01 03:01:33,4.8845,-1.7554,77.92,87,69,2.35
347,Markova,UA,2023-02-01 03:02:55,48.6758,24.4138,31.84,66,98,8.66
348,Shanhetun,CN,2023-02-01 03:02:55,44.7,127.2,12.11,89,99,7.25
349,Nelson Bay,AU,2023-02-01 03:02:55,-32.7167,152.15,81.09,72,55,5.99
350,Port Shepstone,ZA,2023-02-01 03:02:56,-30.7414,30.455,72.97,91,100,15.75
351,Los Llanos De Aridane,ES,2023-02-01 03:02:56,28.6585,-17.9182,56.95,74,75,9.22
352,Kruszwica,PL,2023-02-01 03:02:56,52.6756,18.3313,38.14,75,100,23.02
353,Sena Madureira,BR,2023-02-01 03:02:57,-9.0656,-68.6569,72.03,98,100,2.42
354,Persianovskiy,RU,2023-02-01 03:02:57,47.5137,40.1075,38.55,100,75,2.24
355,Sakaiminato,JP,2023-02-01 03:02:57,35.55,133.2333,44.53,87,75,3.44
356,Jalu,LY,2023-02-01 03:02:57,29.0331,21.5482,50.36,66,2,12.93
357,Martapura,ID,2023-02-01 03:02:58,-3.4167,114.85,78.89,89,40,3.44
358,Philadelphia,US,2023-02-01 03:02:16,39.9523,-75.1638,35.22,80,100,3.85
359,Abha,SA,2023-02-01 03:00:38,18.2164,42.5053,48.45,66,0,5.75
360,Gizo,SB,2023-02-01 03:02:58,-8.103,156.8419,83.89,72,96,8.5
361,Vila Velha,BR,2023-02-01 03:02:59,-20.3297,-40.2925,76.95,83,20,4.61
362,Aktas,KZ,2023-02-01 03:02:59,49.7789,72.9608,15.55,100,83,3.27
363,Manzhouli,CN,2023-02-01 03:02:59,49.6,117.4333,-2.58,86,7,11.99
364,Souris,CA,2023-02-01 03:02:59,49.6172,-100.2612,-14.94,100,11,3.94
365,Port Moresby,PG,2023-02-01 03:03:00,-9.4431,147.1797,87.22,70,40,11.5
366,Basoko,CD,2023-02-01 03:03:01,1.2391,23.616,70.77,78,12,4.79
367,Cabo San Lucas,MX,2023-02-01 03:00:02,22.8909,-109.9124,66.61,67,77,7.81
368,Samarai,PG,2023-02-01 03:03:04,-10.6167,150.6667,84.79,69,98,0.87
369,Gweta,BW,2023-02-01 03:03:04,-20.1833,25.2333,70.09,84,100,7.23
370,Viedma,AR,2023-02-01 03:03:06,-40.8135,-62.9967,61.79,65,68,7.92
371,Bintulu,MY,2023-02-01 03:03:06,3.1667,113.0333,75.61,94,20,3.44
372,Nikolskoye,RU,2023-02-01 03:01:42,59.7035,30.7861,31.91,91,99,8.43
373,Ardakan,IR,2023-02-01 03:03:07,32.31,54.0175,50.83,54,48,10.09
374,La Roda,ES,2023-02-01 03:03:08,39.2167,-2.15,40.91,58,0,3.09
375,Dalbandin,PK,2023-02-01 03:03:08,28.8947,64.4101,51.58,52,0,4.03
376,Talaya,RU,2023-02-01 03:03:09,61.3833,152.75,-11.04,95,99,1.63
377,Luancheng,CN,2023-02-01 03:03:10,37.8792,114.6517,35.76,19,1,5.7
378,Toora-Khem,RU,2023-02-01 03:01:31,52.4675,96.11,-4.27,99,94,1.79
379,Gushikawa,JP,2023-02-01 03:03:12,26.3544,127.8686,72.99,53,40,8.05
380,Salalah,OM,2023-02-01 03:03:13,17.0151,54.0924,69.89,68,75,4.61
381,San Cristobal,VE,2023-02-01 03:02:27,7.7669,-72.225,68.18,91,88,2.42
382,Ketchikan,US,2023-02-01 03:03:15,55.3422,-131.6461,39.18,93,100,5.75
383,Aksarka,RU,2023-02-01 03:03:17,66.5606,67.7975,14.95,94,100,13.69
384,Banda Aceh,ID,2023-02-01 03:03:17,5.5577,95.3222,79.75,71,98,1.79
385,Nikolayevsk-Na-Amure,RU,2023-02-01 03:03:18,53.1406,140.73,-1.28,77,30,6.33
386,Esperance,AU,2023-02-01 03:03:19,-33.8667,121.9,63.79,62,100,13.0
387,Borovoy,RU,2023-02-01 03:03:19,55.4333,86.0833,2.48,85,100,0.0
388,Lisburn,GB,2023-02-01 03:03:21,54.5234,-6.0353,44.04,83,20,18.41
389,Puerto Suarez,BO,2023-02-01 03:03:21,-18.95,-57.8,74.64,88,100,2.57
390,La Primavera,CO,2023-02-01 03:03:22,5.4906,-70.4092,77.92,46,6,5.41
391,Te Anau,NZ,2023-02-01 03:03:23,-45.4167,167.7167,73.45,59,99,2.75
392,Collierville,US,2023-02-01 02:58:54,35.042,-89.6645,28.92,94,100,9.15
393,Balta,UA,2023-02-01 03:03:24,47.9355,29.6198,27.77,94,25,6.64
394,Eureka,US,2023-02-01 02:59:13,40.8021,-124.1637,45.79,81,100,1.01
395,Pio Xii,BR,2023-02-01 03:03:26,-3.8325,-45.1525,73.58,98,100,2.82
396,Seoul,KR,2023-02-01 03:00:28,37.5683,126.9778,42.19,52,20,13.8
397,Bismarck,US,2023-02-01 02:59:23,46.8083,-100.7837,9.46,78,40,6.91
398,Puerto Madero,MX,2023-02-01 02:59:34,14.7208,-92.4215,78.37,70,6,4.03
399,Rovaniemi,FI,2023-02-01 03:03:29,66.5,25.7167,15.21,92,75,4.61
400,Mount Isa,AU,2023-02-01 03:00:34,-20.7333,139.5,87.57,51,75,8.05
401,Lodwar,KE,2023-02-01 03:03:30,3.1191,35.5973,79.59,45,8,3.89
402,Bilibino,RU,2023-02-01 03:03:31,68.0546,166.4372,8.19,87,95,5.46
403,Gorontalo,ID,2023-02-01 03:03:32,0.5412,123.0595,83.32,76,100,6.85
404,Cidreira,BR,2023-02-01 03:03:33,-30.1811,-50.2056,74.79,92,0,5.23
405,Kiruna,SE,2023-02-01 03:03:34,67.8557,20.2251,22.12,86,75,8.05
406,Vila Franca Do Campo,PT,2023-02-01 03:03:34,37.7167,-25.4333,54.01,81,55,7.29
407,Le Port,RE,2023-02-01 03:03:35,-20.9373,55.2919,77.0,77,35,4.29
408,Panguna,PG,2023-02-01 03:03:36,-6.3164,155.4848,79.81,72,96,3.27
409,Lazaro Cardenas,MX,2023-02-01 03:03:36,17.9583,-102.2,74.08,84,3,4.41
410,Ako,JP,2023-02-01 03:03:38,34.75,134.4,49.37,57,100,1.99
411,Muros,ES,2023-02-01 03:03:38,42.7762,-9.0603,42.84,85,10,12.24
412,Salina Cruz,MX,2023-02-01 03:01:35,16.1667,-95.2,77.76,66,0,10.65
413,Snasa,NO,2023-02-01 03:03:40,64.2457,12.3778,29.61,98,60,2.91
414,Filadelfia,US,2023-02-01 03:03:40,39.9523,-75.1638,35.56,79,100,3.44
415,Xining,CN,2023-02-01 03:03:40,36.6167,101.7667,23.23,26,100,1.32
416,Caronport,CA,2023-02-01 03:03:41,50.4501,-105.8179,6.98,99,100,2.82
417,Jega,NG,2023-02-01 03:03:41,12.2175,4.3792,72.57,11,93,8.7
418,Navirai,BR,2023-02-01 03:03:41,-23.065,-54.1906,69.48,98,100,4.52
419,Los Andes,CL,2023-02-01 03:03:42,-32.8337,-70.5983,70.02,60,25,1.05
420,Vila Do Maio,CV,2023-02-01 03:03:42,15.1333,-23.2167,68.79,73,91,17.11
421,Naryan-Mar,RU,2023-02-01 03:03:43,67.6713,53.087,23.92,95,100,17.78
422,Hami,CN,2023-02-01 03:03:44,42.8,93.45,28.29,32,100,2.84
423,Bandarbeyla,SO,2023-02-01 03:03:45,9.4942,50.8122,73.83,71,6,11.5
424,Leiyang,CN,2023-02-01 03:03:46,26.4024,112.8591,69.71,47,7,1.92
425,Richards Bay,ZA,2023-02-01 03:02:41,-28.783,32.0377,73.67,90,100,11.18
426,Pizarro,CO,2023-02-01 03:03:46,4.9533,-77.366,76.84,85,17,1.99
427,Sosva,RU,2023-02-01 03:03:47,59.1766,61.8558,21.16,90,74,8.86
428,Tigil,RU,2023-02-01 03:03:47,57.8,158.6667,14.58,88,98,5.93
429,Ribeira Grande,PT,2023-02-01 03:03:47,38.5167,-28.7,53.78,82,96,7.0
430,Marsh Harbour,BS,2023-02-01 03:00:03,26.5412,-77.0636,74.34,75,3,8.05
431,Arona,ES,2023-02-01 03:03:48,28.0996,-16.681,55.42,59,75,8.05
432,Vitim,RU,2023-02-01 03:03:50,59.4511,112.5578,0.7,93,100,7.54
433,Ekangala,ZA,2023-02-01 03:03:50,-25.6962,28.7492,62.58,86,100,8.81
434,Harper,LR,2023-02-01 03:03:51,4.375,-7.7169,78.69,86,44,5.41
435,Linqiong,CN,2023-02-01 03:03:51,30.4159,103.4609,46.22,38,0,2.37
436,Chikwawa,MW,2023-02-01 03:03:52,-16.0335,34.8009,72.21,96,70,1.95
437,Leshukonskoye,RU,2023-02-01 03:03:53,64.8989,45.7622,26.51,91,100,12.75
438,Naze,JP,2023-02-01 03:03:53,28.3667,129.4833,67.12,63,72,13.18
439,Pafos,CY,2023-02-01 03:03:53,34.7667,32.4167,55.18,58,20,0.0
440,Paita,PE,2023-02-01 03:03:56,-5.0892,-81.1144,74.7,80,93,5.95
441,Mahibadhoo,MV,2023-02-01 03:03:56,3.7833,72.9667,80.37,75,100,12.64
442,Santa Isabel Do Rio Negro,BR,2023-02-01 03:03:57,-0.4139,-65.0192,73.62,93,98,2.55
443,Knysna,ZA,2023-02-01 03:03:59,-34.0363,23.0471,65.98,87,0,6.06
444,Yelovo,RU,2023-02-01 03:04:00,57.0538,54.9207,22.96,95,97,11.34
445,Walvis Bay,NA,2023-02-01 03:04:00,-22.9575,14.5053,64.09,82,100,6.91
446,Husavik,IS,2023-02-01 03:04:01,66.0449,-17.3389,28.92,95,100,14.16
447,Birin,NP,2023-02-01 03:04:01,26.8865,88.0718,58.5,44,0,3.53
448,Alekseyevskaya,RU,2023-02-01 03:04:03,50.2896,42.1845,27.81,94,100,6.51
449,Birao,CF,2023-02-01 03:02:39,10.2849,22.7882,71.64,16,7,6.53
450,Yeppoon,AU,2023-02-01 03:04:03,-23.1333,150.7333,87.58,69,91,7.45
451,Chowchilla,US,2023-02-01 03:04:04,37.123,-120.2602,45.45,65,0,3.44
452,Yong Peng,MY,2023-02-01 03:04:05,2.0136,103.0659,82.36,70,97,5.88
453,San Pedro,PH,2023-02-01 03:04:05,14.35,121.0167,85.32,63,20,9.22
454,Whitehorse,CA,2023-02-01 03:04:06,60.7161,-135.0538,15.1,85,100,6.91
455,Marsa Matruh,EG,2023-02-01 03:03:24,31.3525,27.2453,54.34,66,12,27.0
456,Ust-Maya,RU,2023-02-01 03:04:07,60.4167,134.5333,-25.35,90,100,3.78
457,Dongsheng,CN,2023-02-01 03:04:07,39.8161,109.9776,13.93,35,94,10.51
458,Tura,IN,2023-02-01 03:04:08,25.5198,90.2201,71.53,42,37,2.57
459,Moose Factory,CA,2023-02-01 03:04:09,51.2585,-80.6094,-13.02,77,100,4.61
460,Zavodouspenskoye,RU,2023-02-01 03:04:09,56.8626,65.0155,21.49,92,97,6.29
461,Havre-Saint-Pierre,CA,2023-02-01 03:04:10,50.2334,-63.5986,8.6,77,0,8.05
462,Gourcy,BF,2023-02-01 03:04:10,13.2167,-2.35,69.6,6,100,9.42
463,Lompoc,US,2023-02-01 03:04:12,34.6391,-120.4579,50.59,85,0,0.0
464,Sayyan,YE,2023-02-01 03:04:12,15.1718,44.3244,50.18,84,55,2.53
465,Oksfjord,NO,2023-02-01 03:04:13,70.2396,22.3479,30.38,95,100,4.38
466,Novobirilyussy,RU,2023-02-01 03:04:13,56.9514,90.6661,-1.03,100,100,3.36
467,Buchanan,LR,2023-02-01 03:04:16,5.8808,-10.0467,77.68,91,1,2.95
468,Jiayuguan,CN,2023-02-01 03:04:17,39.8167,98.3,23.56,33,100,3.6
469,Bundaberg,AU,2023-02-01 03:04:18,-24.85,152.35,84.22,85,93,5.01
470,Korem,ET,2023-02-01 03:04:19,12.5058,39.5228,49.95,53,12,0.72
471,Hudson Bay,CA,2023-02-01 03:04:14,52.85,-102.3842,-21.78,100,13,3.91
472,Cayenne,GF,2023-02-01 03:04:21,4.9333,-52.3333,73.44,100,0,1.14
473,Ixtapa,MX,2023-02-01 03:04:21,20.7,-105.2,72.63,83,20,0.0
474,Monywa,MM,2023-02-01 03:04:22,22.1167,95.1333,79.16,45,27,5.46
475,Yokadouma,CM,2023-02-01 03:04:29,3.5167,15.05,68.86,62,14,0.54
476,Kaberamaido,UG,2023-02-01 03:04:31,1.7389,33.1594,69.21,76,1,4.0
477,High Prairie,CA,2023-02-01 03:04:32,55.4334,-116.4858,11.32,96,100,4.09
478,Vanimo,PG,2023-02-01 03:04:32,-2.6741,141.3028,83.59,74,93,4.59
479,Chimoio,MZ,2023-02-01 03:04:33,-19.1164,33.4833,69.66,100,75,2.71
480,Punta Cardon,VE,2023-02-01 03:04:34,11.6581,-70.215,76.23,79,1,17.25
481,Cabedelo,BR,2023-02-01 03:04:35,-6.9811,-34.8339,79.47,78,97,10.76
482,Townsville,AU,2023-02-01 03:04:37,-19.25,146.8,83.28,79,75,8.05
483,Belmonte,BR,2023-02-01 03:04:38,-15.8631,-38.8828,76.12,81,3,4.29
484,Novoagansk,RU,2023-02-01 03:04:38,61.9449,76.6625,6.62,96,100,9.4
485,Tiarei,PF,2023-02-01 03:04:38,-17.5333,-149.3333,86.02,76,10,14.58
486,Ngama,TD,2023-02-01 03:04:39,11.7833,17.1667,71.11,21,88,8.79
487,Kokopo,PG,2023-02-01 03:04:39,-4.352,152.2633,85.75,64,98,11.72
488,Itarema,BR,2023-02-01 03:04:40,-2.9248,-39.9167,77.34,88,28,11.05
489,Kidodi,TZ,2023-02-01 03:04:41,-7.6036,37.0044,69.57,96,12,2.21
490,Aguas Vermelhas,BR,2023-02-01 03:04:41,-15.7472,-41.46,62.53,98,2,2.91
491,Carlsbad,US,2023-02-01 03:00:07,33.1581,-117.3506,57.45,68,0,3.0
492,Nekhayevskiy,RU,2023-02-01 03:04:41,50.4106,41.7561,29.35,98,100,6.06
493,Santa Cruz,BO,2023-02-01 03:01:56,-17.8,-63.1667,72.86,94,100,6.91
494,Pundaguitan,PH,2023-02-01 03:04:42,6.3711,126.1689,81.19,77,14,13.02
495,Hefei,CN,2023-02-01 03:04:42,31.8639,117.2808,53.62,35,0,11.18
496,La Ronge,CA,2023-02-01 03:04:43,55.1001,-105.2842,-19.95,76,20,2.3
497,Platteville,US,2023-02-01 03:04:43,42.7342,-90.4785,5.14,66,0,6.91
498,Belaya Gora,RU,2023-02-01 03:04:44,68.5333,146.4167,-10.19,99,99,5.03
499,Port Macquarie,AU,2023-02-01 03:04:06,-31.4333,152.9167,84.88,60,6,13.94
500,Gubkinskiy,RU,2023-02-01 03:01:53,64.434,76.5026,8.89,93,100,17.85
501,Caravelas,BR,2023-02-01 03:04:45,-17.7125,-39.2481,74.82,85,95,3.98
502,Ugoofaaru,MV,2023-02-01 03:04:45,5.6667,73.0,80.24,75,100,12.24
503,Melo,UY,2023-02-01 03:04:46,-32.3667,-54.1833,69.55,87,0,8.14
504,Cap Malheureux,MU,2023-02-01 03:04:47,-19.9842,57.6142,78.48,81,96,1.99
505,Puerto Narino,CO,2023-02-01 03:04:47,-3.7703,-70.3831,71.76,98,100,2.84
506,Yulara,AU,2023-02-01 03:04:48,-25.2406,130.9889,89.73,17,3,11.03
507,Pingliang,CN,2023-02-01 03:04:48,35.5392,106.6861,30.38,19,99,6.26
508,Najran,SA,2023-02-01 03:03:05,17.4924,44.1277,57.85,46,63,6.29
509,Paamiut,GL,2023-02-01 03:03:18,61.994,-49.6678,13.89,69,100,10.4
510,Domat,CH,2023-02-01 03:04:48,46.8348,9.4508,32.18,90,71,4.85
511,Taywarah,AF,2023-02-01 03:04:49,33.35,64.4167,18.32,76,94,8.08
512,Ereymentau,KZ,2023-02-01 03:04:49,51.6199,73.1033,-3.03,88,98,3.47
513,Havoysund,NO,2023-02-01 03:04:49,70.9963,24.6622,35.83,78,100,22.59
514,Toamasina,MG,2023-02-01 03:04:49,-18.1667,49.3833,75.2,94,75,8.05
515,Batsfjord,NO,2023-02-01 03:04:50,70.6345,29.7185,33.73,93,100,27.63
516,Fomboni,KM,2023-02-01 03:04:50,-12.28,43.7425,82.17,74,91,9.33
517,Kargil,IN,2023-02-01 03:04:50,34.5667,76.1,-9.65,87,93,1.79
518,Daru,PG,2023-02-01 03:04:51,-9.0763,143.2092,87.55,66,100,5.19
519,Ponta Delgada,PT,2023-02-01 03:04:50,37.7333,-25.6667,54.32,82,40,6.91
520,Brae,GB,2023-02-01 03:01:53,60.3964,-1.353,43.7,85,100,42.35
521,Bulgan,MN,2023-02-01 03:04:52,48.8125,103.5347,2.35,83,44,1.97
522,Gidam,IN,2023-02-01 03:04:53,18.9833,81.4,69.76,38,100,4.41
523,Biella,IT,2023-02-01 03:04:53,45.5871,8.0859,39.09,61,1,3.87
524,Nueve De Julio,AR,2023-02-01 03:04:54,-35.4444,-60.8831,73.96,70,8,1.68
525,Nome,US,2023-02-01 03:04:54,64.5011,-165.4064,22.15,100,100,0.0
526,Mogadishu,SO,2023-02-01 03:04:56,2.0371,45.3438,75.45,80,21,14.94
527,Acari,PE,2023-02-01 03:04:56,-15.4311,-74.6158,74.39,91,100,3.56
528,Abu Samrah,SY,2023-02-01 03:04:56,35.3029,37.1841,44.73,89,86,11.14
529,Angoche,MZ,2023-02-01 03:04:57,-16.2325,39.9086,77.36,81,67,6.13
530,Malumfashi,NG,2023-02-01 03:04:58,11.7853,7.6218,67.44,19,38,9.06
531,Egvekinot,RU,2023-02-01 03:04:58,66.3167,-179.1667,16.61,96,99,4.85
532,Asosa,ET,2023-02-01 03:05:00,10.0667,34.5333,66.02,23,16,5.06
533,Altay,CN,2023-02-01 03:05:03,47.8667,88.1167,15.89,62,100,4.9
534,Nanakuli,US,2023-02-01 03:05:04,21.3906,-158.1547,81.77,63,0,10.36
535,Buarcos,PT,2023-02-01 03:05:06,40.166,-8.8768,43.9,73,1,5.44
536,Bulungu,CD,2023-02-01 03:05:09,-4.55,18.6,66.67,95,24,2.3
537,Glendive,US,2023-02-01 03:04:49,47.1053,-104.7125,19.02,79,100,8.05
538,Baruun-Urt,MN,2023-02-01 03:05:11,46.6806,113.2792,-0.92,77,3,7.52
539,Priiskovyy,RU,2023-02-01 03:05:12,51.9333,116.6333,-3.19,81,8,3.33
540,Cape Girardeau,US,2023-02-01 03:05:13,37.3834,-89.7168,22.8,64,100,1.01
541,Beloha,MG,2023-02-01 03:05:14,-25.1667,45.05,70.02,77,36,12.95
542,Innisfail,AU,2023-02-01 03:05:15,-17.5333,146.0333,79.65,89,100,5.26
543,Quatre Cocos,MU,2023-02-01 03:05:16,-20.2078,57.7625,78.91,76,100,13.31
544,Rio Grande,BR,2023-02-01 03:05:17,-32.035,-52.0986,74.43,83,0,2.71
545,Medyn,RU,2023-02-01 03:05:18,54.9692,35.8586,26.94,97,100,5.93
546,Broome,US,2023-02-01 03:05:20,42.2506,-75.833,20.01,81,0,4.61
547,Lysyanka,UA,2023-02-01 03:05:21,49.2523,30.8295,31.8,77,100,6.73
548,Tubuala,PA,2023-02-01 03:05:23,9.5167,-79.0333,78.51,77,74,16.98
549,San Rafael,AR,2023-02-01 03:01:14,-34.6177,-68.3301,68.09,65,20,13.2
550,Rangapara,IN,2023-02-01 03:05:28,26.8167,92.65,71.58,37,61,3.85
551,Souillac,MU,2023-02-01 03:05:29,-20.5167,57.5167,79.18,83,75,6.91
552,Ocosingo,MX,2023-02-01 03:05:30,17.0667,-92.25,57.96,97,6,3.4
553,Jizan,SA,2023-02-01 03:05:32,17.3333,42.6667,74.34,82,13,3.24
554,Tunceli,TR,2023-02-01 03:05:34,39.1083,39.5471,33.08,98,99,2.86
555,Aksu,CN,2023-02-01 03:05:44,41.1231,80.2644,15.98,82,100,0.98
556,Gobabis,NA,2023-02-01 03:05:44,-22.45,18.9667,69.98,68,100,4.43
557,Isiro,CD,2023-02-01 03:05:45,2.7739,27.616,69.85,48,90,1.1
558,Russell,US,2023-02-01 03:05:51,32.3502,-85.1999,63.63,100,40,0.0
559,Yaan,NG,2023-02-01 03:05:51,7.3833,8.5667,80.89,46,35,5.26
560,Bahile,PH,2023-02-01 03:05:51,9.9995,118.7878,85.87,66,28,5.86
561,Ilulissat,GL,2023-02-01 03:05:40,69.2167,-51.1,-2.18,71,75,2.3
562,Yining,CN,2023-02-01 03:05:53,29.0361,114.5636,66.79,35,0,1.79
563,Sao Joao Da Barra,BR,2023-02-01 03:05:53,-21.6403,-41.0511,76.32,86,43,20.36
564,Khani,GE,2023-02-01 03:05:53,41.9563,42.9566,22.57,76,90,2.42
565,Yelets,RU,2023-02-01 03:05:54,52.6237,38.5017,22.19,96,97,6.51
566,Hwange,ZW,2023-02-01 03:05:54,-18.3693,26.5019,66.45,96,100,1.43
567,Leningradskiy,RU,2023-02-01 03:05:54,69.3833,178.4167,5.94,96,100,9.53
568,Okhotsk,RU,2023-02-01 03:05:54,59.3833,143.3,1.36,94,100,12.8
569,Mushie,CD,2023-02-01 03:05:55,-3.0167,16.9,70.77,92,66,3.0
570,Sabalgarh,IN,2023-02-01 03:05:55,26.25,77.4,55.29,57,0,3.96
571,Dauphin,CA,2023-02-01 03:02:30,51.1494,-100.0502,-14.66,70,0,5.75
572,Estevan,CA,2023-02-01 03:01:05,49.1334,-102.9842,1.74,84,0,6.91
573,Sheridan,US,2023-02-01 03:05:55,44.8333,-106.9173,19.45,66,75,3.44
574,Mandasa,IN,2023-02-01 03:05:56,18.8667,84.4667,78.1,45,46,5.95
575,Rongai,KE,2023-02-01 03:05:56,-0.1733,35.8638,54.77,81,2,3.15
